18301,pehea,pehea,"How? What? How about it? Pehea ʻoe? How are you? What about you? Pehea lā! I don't know how! Pehea hoʻi! How, I don't know! Who 
knows? Pehea ʻoe i kēia pālule? What do you think of this shirt? Pehea ka luhi, hana nō, whatever the tiredness, just keep working.",1
18302,pehemo,pehemo,Behemoth. (Ioba 40.15.) Eng.,1
18303,behemo,behemo,See pehemo,1
18304,pēheu,pēheu,"1. Same as ʻēheu 1–4.

2. Soft, flabby, sagging or protuberance, as on cheeks or neck.",1
18305,pēheuheu,pēheuheu,"Redup. of pēheu 1, 2.",1
18306,pehi,pehi,"To throw, throw at, pelt; an overhand throw, as in throwing the ʻulu. Cf. kīpehi, kūpehi, pepehi.",1
18307,pehia,pehia,Pas/imp. of pehi.,1
18308,pehina,pehina,"Throwing; pelting, as of rain (Kel. 17.)",1
18309,pehu,pehu,"1. Swollen; distended; swelling; to swell; dropsy, edema. Fig., swollen with pride or conceit; longing to eat, hunger (short for makapehu, eyes big with hunger). Type of pehu, dropsy, were qualified by the terms ale ʻai, food gulping; kālaʻe, clearing. See wāwae pehu and below.

2. A variety of sweet potato.

3. A kind of seaweed.",1
18310,pehua,pehua,"1. Pas/imp. of pehu 1.

2. A variety of taro.",1
18311,pehu-a-koa,pehuakoa,"Tapa colored with an infusion made of koa bark. Lit., koa swelling.",1
18312,pehuea,pehuea,"To increase in volume, of the wind; such an increase.",1
18313,pehu holokū,pehu holokū,Swelling of entire body. (Kam. 64: 108.),1
18314,pehu kumu niu,pehu kumu niu,"Swelling of lower limbs. (Kam. 64: 108.) Lit., coconut tree swelling.",1
18315,pehu pala,pehu pala,"Scab (Kanl. 28.27), scurvy.",1
18316,pehupehu,pehupehu,Redup. of pehu 1.,1
18317,pei,pei,Bent. Rare.,1
18318,pēia,pēia,"1. Thus, like this, this way (less definite than penei).

2. To say.",1
18319,peka,peka,"1. Same as pekapeka.

2. Also beka n. Bekah (ancient Hebrew unit of weight). (Puk. 38.26.) Eng.",1
18320,pēkaʻa,pēkaʻa,"1. Sap of the green kukui nut, formerly rubbed over the tongue with the finger as a remedy for coated tongue or sore throat; very bitter.

2. Seed of the kāʻeʻe vine. Rare.",1
18321,pekalakelia,pekalakelia,"Harp (RSV), psaltery (KJV). (2 Sam. 6.5.) (Eng. or Gr.",1
18322,pesalateria,pesalateria,See pekalakelia,1
18323,pekale,pekale,Peccary. Eng.,1
18324,pekana,pekana,"Pagan, heathen. Eng.",1
18325,pegana,pegana,See pekana,1
18326,pekapeka,pekapeka,"To tattle, tell tales, act as stool pigeon; tattler, stool pigeon.",1
18327,pēkau,pēkau,To place.,1
18328,peke,peke,"Dwarf, brownie, elf, goblin, midget; dwarfish, minute; short, as steps or stitches; tiny.",1
18329,pekekeu,pekekeu,"Same as ʻekekeu, wings.",1
18330,pekekue,pekekue,Blunt.,1
18331,pekela,pekela,See nīoi pekela.,1
18332,betela,betela,See pekela,1
18333,pekelala,pekelala,Federal. Eng.,1
18334,federala,federala,See pekelala,1
18335,pekena,pekena,See moʻo pekena.,1
18336,petena,petena,See pekena,1
18337,pekepeke,pekepeke,"1. Redup. of peke. See lauʻī pekepeke.

2. Ridge.",1
18338,pēkeu,pēkeu,"1. Same as pēheu 1, 2.

2. Method of trapping owls by gumming ropes on an upright stick. Rare.

3. Stirrups. Rare.",1
18339,pēkeukeu,pēkeukeu,Redup. of pēkeu 1.,1
18340,peki,peki,"1. Pace; to move along step by step, to tread along, trudge along, jog. Eng. Kuʻu lio holo peki, my pacing horse.

2. To back up, as a car. Eng. E peki mai ʻoe i hope, back up.

3. Spade, as in playing cards. Eng.",1
18341,pekikini,pekikini,"To present, as arms (petikini i nā pū). Eng.",1
18342,petikini,petikini,See pekikini,1
18343,pēkoi,pēkoi,Rare. var. of pīkoi.,1
18344,peku,peku,"A kick; to kick., to ward off, as a spear.",1
18345,pekua,pekua,Pas/imp. of peku.,1
18346,pekula,pekula,"Picul, as used for the sale of sandalwood. Eng.",1
18347,pekuna,pekuna,A kick.,1
18348,pekunia,pekunia,"Petunias (Petunia xhybrida), garden herbs grown for their bright, attractive, funnel-shaped flowers of various colors. (Neal 739.) Eng.",1
18349,pekupeku,pekupeku,"Redup. of peku; to flick out, as bark while scraping olonā (Kam. 76:45).",1
18350,pela,pela,"1. Same as pelapela; fertilizer, any decomposed material, especially decayed flesh and intestines removed from a corpse; the bones were buried secretly, and the flesh (pela) thrown into the sea (cf. kapa lau).

2. Spelling; to spell. Eng. Pehea e pela ai kou inoa? How is your name spelled?

3. Bale; to bale; mattress, cushion; package, as of hard poi. Eng. Pela mauʻu maloʻo, bale of hay.

4. Also belanvt. Bail; to bail. Eng.

5. Pail. Eng.",1
18351,pēlā,pēlā,"1. In that way, like that, thus, so, that way.

2. To say.",1
18352,pelakano,pelakano,"Plane tree (RSV), chestnut (KJV). (Ezek. 31.8.) (Gr.",1
18353,pelatano,pelatano,See pelakano,1
18354,pelamika,pelamika,Pyramid. Eng.,1
18355,pelamida,pelamida,See pelamika,1
18356,pela moe,pela moe,Mattress.,1
18357,pelane,pelane,"Plane tree (RSV), chestnut (KJV) (Kin. 30.37.) Eng.",1
18358,pelapela,pelapela,"Filthy, dirty, nasty, indecent, unclean, vulgar, lewd, obscene.",1
18359,pela uea (uwea),pela uea (uwea),"Bedsprings (later replaced by pilina). Lit., wire bale. Eng.",1
18360,pela uluna,pela uluna,Pillow.,1
18361,pele,pele,"1. Lava flow, volcano, eruption; volcanic (named for the volcano goddess, Pele). See ex., kūkaepele, lepopele, manō.

2. Soft, swollen, fat; pounded or kneaded soft, as poi or dough. Cf. hāpele, kāpele, kūpele, napele.

3. Choice Kauaʻi tapa, scented with maile and kūpaoa, said to be gray and dyed with charcoal made of burned sugar cane mixed with coconut water (preceded by ke).

4. A term qualifying koʻi (adze), similar to kūpele.

5. Also bele n. Bell. Eng. Hale pele, belfry.

6. . Volcano goddess.",1
18362,peleau,peleau,Same as pele 2.,1
18363,pelehū,pelehū,"1. Turkey (Meleagris gallopavo). Lit., 
swollen swelling. Also pōkeokeo.

2. Same as pele 3.",1
18364,pelehū kāne,pelehū kāne,Turkey gobbler.,1
18365,Peleiake,Peleiake,Pleiades. (Ioba 9.9.),1
18366,Peleiade,Peleiade,See Peleiake,1
18367,peleka,peleka,"1. Also pereka, perka Perch, in surveying. Eng.

2. Also peleta Spelt (RSV), fitch (KJV). (Ezek. 4.9.) (Latin spelta, a species.)",1
18368,pelekana,pelekana,Pelican. Eng.,1
18369,Pelekane,Pelekane,"Britain, British, England, English, Englishman. Eng. ʻŌlelo Pelekane, English language.",1
18370,Pelekane Nui,Pelekane Nui,Great Britain.,1
18371,Pelekania,Pelekania,Britain; British. Eng.,1
18372,Beretania,Beretania,See Pelekania,1
18373,peleke,peleke,Same as peleki. Eng.,1
18374,Pelekepulikano,Pelekepulikano,Presbyterian. Eng.,1
18375,Pereseburitano,Pereseburitano,See Pelekepulikano,1
18376,peleki,peleki,"Brake; to apply brakes. Eng. E paʻa ana ka huila mua o ua kaʻa lā mehe peleki hoʻopaʻa lā, the front wheel of the car there was stopped as though stopped by brakes.",1
18377,Pelekia,Pelekia,Persia; Persian. Eng.,1
18378,Peresia,Peresia,See Pelekia,1
18379,pelekikena,pelekikena,President; presidential. Eng. Cf. aupuni.,1
18380,peresidena,peresidena,See pelekikena,1
18381,Pelekiuma,Pelekiuma,Belgium; Belgian. Eng.,1
18382,Belegiuma,Belegiuma,See Pelekiuma,1
18383,pelekona,pelekona,Person. Eng.,1
18384,peresona,peresona,See pelekona,1
18385,pelekunu,pelekunu,"1. Musty, moldy, or rank odor.

2. Wet valley, north Molokaʻi. See ex., pākuʻi 3.",1
18386,peleleu,peleleu,"1. Extended, either longitudinally or horizontally; long, broad, wide, as a nose; spreading, extending; extension, projection. See huinakolu peleleu, huina peleleu.

2. Same as lanai. Rare.",1
18387,Pelelina,Pelelina,Berlin. Eng.,1
18388,Berelina,Berelina,See Pelelina,1
18389,pelemakani,pelemakani,"Propeller, as of an airplane.",1
18390,pelena,pelena,"Crackers, biscuit, bread (Kin. 18.5). Eng. See paʻi pelena.",1
18391,berena,berena,See pelena,1
18392,pelena paʻa,pelena paʻa,Hardtack.,1
18393,pelēpelē,pelēpelē,"Boxing, fighting for sport. Eng., play.",1
18394,pelepulu,pelepulu,"Soaked, drenched, as by rain.",1
18395,peleu,peleu,Same as peleleu.,1
18396,peleʻū,peleʻū,"Mildewed; wet, rotting, and vile-smelling, as of clothes. Cf. pelekunu.",1
18397,peleʻunu,peleʻunu,"Var. of pelekunu. See ex., lohelohe 3.",1
18398,peliala,peliala,Friar. Eng.,1
18399,feriara,feriara,See peliala,1
18400,pelihele,pelihele,Periphery. Eng.,1
18401,perihele,perihele,See pelihele,1
18402,pelika,pelika,"Covenant, bond (formerly said of matrimony). (Heb.",1
18403,berita,berita,See pelika,1
18404,pelikana,pelikana,Pelican. (Kanl. 14.17.) Eng.,1
18405,Pēlina,Pēlina,"Bering. Eng. Ke kai kōwā o Pēlina, Bering Straits.",1
18406,pelio,pelio,Counterfeit.,1
18407,perio,perio,See pelio,1
18408,pelo,pelo,"To flatter, tell tall tales, lie. (Nak. 31.) hoʻo.pelo Caus/sim. (PNP pelo.)",1
18409,peloka,peloka,"Perch, rod, pole. Eng.",1
18410,peroka,peroka,See peloka,1
18411,peloni,peloni,Felony. Eng.,1
18412,feloni,feloni,See peloni,1
18413,pelopelo,pelopelo,Redup. of pelo.,1
18414,pelu,pelu,"1. To fold, turn over or under, bend. Cf. alelo pelu, pahi pelu.

2. A hem, tuck, as in a dress; to take a tuck, hem.

3. To turn and go.",1
18415,pelua,pelua,Pas/imp. of pelu 1–3.,1
18416,pēluʻe,pēluʻe,"Feeble, weak. Rare. Cf. luʻeluʻe.",1
18417,peluhāʻele,peluhāʻele,A variety of taro.,1
18418,Pelukia,Pelukia,Prussia; Prussian. Eng.,1
18419,Perusia,Perusia,See Pelukia,1
18420,pelukia ʻakika,pelukia ʻakika,Prussic acid. Eng.,1
18421,perusia asida,perusia asida,See pelukia ʻakika,1
18422,pelukua,pelukua,To turn about; to turn and go back.,1
18423,peluliahi,peluliahi,A type of kīhei shawl dyed with sandalwood. (GP 16.),1
18424,pelulo,pelulo,Beryl. (Hoik. 21.20.) (Gr.,1
18425,berulo,berulo,See pelulo,1
18426,peluluka,peluluka,"Rotting, of crops (Malo 199, Emerson note); to soak and squeeze, as in preparing pia. Rare.",1
18427,pelupelu,pelupelu,"1. Redup. of pelu 1–3.

2. Same as pepelu, repetitious.",1
18428,pena,pena,"1. Paint; to paint. Eng. Pena ʻia, painted.

2. Package. Rare.

3. A Maui word for nīele, curious.",1
18429,pēnā,pēnā,Like that; to do or say like that. Rare.,1
18430,pena hale,pena hale,House paint; house painter; to paint a house.,1
18431,pena kiʻi,pena kiʻi,To paint pictures; picture painter; water colors.,1
18432,pena mikiʻao,pena mikiʻao,Fingernail polish.,1
18433,pene,pene,. To reside a long time in one place.,1
18434,penei,penei,"This way, like this, for instance, so, thus, as follows; to be thus (more definite than pēia).",1
18435,pe neia,pe neia,Same as pe kēia and penei.,1
18436,Penekekoka,Penekekoka,Pentecost; Pentecostal. (I Kor. 16.8.) Eng.,1
18437,Penetekota,Penetekota,See Penekekoka,1
18438,penekine,penekine,Benzine. Eng.,1
18439,benezine,benezine,See penekine,1
18440,penekū,penekū,To reside at a place for several generations.,1
18441,penekuina,penekuina,Penguin. Eng.,1
18442,peneguina,peneguina,See penekuina,1
18443,peni,peni,"1. Pen, pencil. Eng. Maka peni, pen point.

2. Penny. Eng.",1
18444,penikala,penikala,"Pencil (sometimes preceded by ke). Lit., sharpening pen.",1
18445,penikenia,penikenia,Sacrament of confession. (Eng. penitence.),1
18446,penitenia,penitenia,See penikenia,1
18447,penikila,penikila,Painkiller. Eng.,1
18448,peni kila,peni kila,Steel pen. Eng.,1
18449,peno,peno,"Soaked, drenched; to soak. Cf. penopeno, pepeno.",1
18450,penopeno,penopeno,"Redup. of peno; dirty, smutty.",1
18451,penu,penu,"To sop up, as gravy; to dunk; to dab up, as tears. Cf. pepenu.",1
18452,penupenu,penupenu,Redup. of penu.,1
18453,peo,peo,"1. Vagina.

2. Round, globular. Rare.",1
18454,peopeo,peopeo,Redup. of peo 2.,1
18455,pepa,pepa,"1. Paper; card, playing cards; to play cards. Eng. Pāʻani pepa, to play cards.

2. Black or white pepper, produced from the fruit of a climbing Oriental shrub (Piper nigrum). (Neal 291.) Eng.",1
18456,pepa hahau,pepa hahau,"Playing cards. Lit., striking cards.",1
18457,pepa hale,pepa hale,Wallpaper.,1
18458,pepa hāleu,pepa hāleu,"Toilet paper, Lit., cleansing paper.",1
18459,pepa hoʻokē,pepa hoʻokē,"Kleenex or paper handkerchief. Lit., nose-blowing paper.",1
18460,pepa hoʻololi kaʻa,pepa hoʻololi kaʻa,"A transfer authorizing change from one vehicle to another. Lit., paper changing cars.",1
18461,pepa hoʻonani hale,pepa hoʻonani hale,Wallpaper.,1
18462,pepa hoʻomaloʻo ʻīnika,pepa hoʻomaloʻo ʻīnika,Blotter.,1
18463,pepa kahakaha,pepa kahakaha,Scratch paper.,1
18464,pepa kalakala,pepa kalakala,"Sandpaper. Lit., rough paper.",1
18465,pepakene,pepakene,Cayenne pepper (Capsicum annuum cv.,1
18466,pepa kiʻi,pepa kiʻi,"Joker, in a deck of cards. Lit., picture card.",1
18467,pepa kīkoʻo,pepa kīkoʻo,"Check or draft for paying money. Lit., withdrawing paper.",1
18468,pepa kīkoʻo kālā,pepa kīkoʻo kālā,Money order.,1
18469,pepa kope,pepa kope,"Carbon paper, xerox.",1
18470,pepa lahilahi,pepa lahilahi,"Tissue paper, thin paper.",1
18471,pepa lei,pepa lei,"Crepe paper, as used in lei making. Lit., lei paper.",1
18472,pepa mānoanoa,pepa mānoanoa,"Cardboard. Lit., thick paper.",1
18473,pepamina,pepamina,Peppermint (Mentha piperita). (Neal 734.) Eng.,1
18474,pepa ʻomoʻīnika,pepa ʻomoʻīnika,Blotter.,1
18475,pepa paʻi kiʻi,pepa paʻi kiʻi,Photographic film.,1
18476,pepa poʻoleka,pepa poʻoleka,Postcard.,1
18477,pepa wahī,pepa wahī,Wrapping paper.,1
18478,pepe,pepe,"1. Flat, as a nose; low, squatty. Cf. mene, ʻūmene, ʻūpepe.

2. Small, fine-meshed, as of a mat.

3. Perhaps short for pepeiao 6; Emerson however gives “canoe seat” and “chock on which a canoe rests” (PH 114).",1
18479,pēpē,pēpē,"1. Redup. of pē 1.

2. Baby. Eng. hoʻo.pē.pē To act like a baby; infantile.",1
18480,pepeʻe,pepeʻe,"1. Twisted, crooked, deformed, misshapen, out of shape; deformity.

2. Young fern leaves, as of hāpuʻu, hōʻiʻo, and ʻamaʻu, that are rolled up, sometimes suggesting a question mark.

3. See pepeʻe paka.",1
18481,pepeʻekua,pepeʻekua,Var. of pepeʻekue.,1
18482,pepeʻekue,pepeʻekue,"Coarse, as lace or hair; thick; clumsy, lumbering, as a puppy's feet. See ex., pupuka.",1
18483,pepeʻe paka,pepeʻe paka,Tobacco plug.,1
18484,pepehi,pepehi,"1. To beat, strike, pound, kill.

2. Surface of a tapa beater formed by deep grooves with the wide ridges (up to 14) rounded off in the form of an inverted U; sometimes the beater itself was so called. Cf. hoahoa, hohoa.",1
18485,pepehia,pepehia,Pas/imp. of pepehi 1. (For. 5:509.),1
18486,pepehi kanaka,pepehi kanaka,"Murder, murderer, manslaughter; to commit murder.",1
18487,pepehu,pepehu,Redup. of pehu 1.,1
18488,pepehua,pepehua,Pas/imp. of pepehu.,1
18489,pepehue,pepehue,Var. of pepehua.,1
18490,pepei,pepei,"Rare. var. of paipai, to encourage.",1
18491,pepeiao,pepeiao,"1. Ear; to hear (rare). Cf. līpepeiao.

2. Cotyledon, as of beans.

3. Stipule, as of noni, a tree.

4. Scallops in lace.

5. Lugs or blocks inside a canoe hull to which the ʻiako, booms, and perhaps the mast (For. 5:633) are fastened.

6. Comb cleats for canoe thwarts or seats.

7. Chinese cake stuffed with meat, named for a resemblance to an ear. Cf. cup-shaped mea ʻono puaʻa.

8. Long nets 30 to 37 m deep, attached at each side of the ʻupena kolo, bag net.

9. Valve of the heart.

10. Same as pepeiao akua.",1
18492,pepeiao akua,pepeiao akua,"Tree fungus, the Jew's-ear (Auricularia auricula). Also akua pepeiao.",1
18493,pepeiao ʻeha,pepeiao ʻeha,Earache.,1
18494,pepeiaohao,pepeiaohao,"Horn of an animal; trumpet or horn made of an animal's horn. (Hal. 118.27.) Lit., iron ear.",1
18495,pepeiao hohono,pepeiao hohono,Infected ear; said derisively of farmers with reference to the smoky odor (hohono) of their fires.,1
18496,pepeiao kuli,pepeiao kuli,"A deaf ear, deafness, disobedience, refusal to listen to advice.",1
18497,pepeiao lāʻau,pepeiao lāʻau,"Same as pepeiao akua, tree fungus. Lit., tree ear.",1
18498,pepeiao puluʻaha,pepeiao puluʻaha,See puluʻaha.,1
18499,pepeieʻe,pepeieʻe,"Overripe breadfruit or banana kneaded with coconut cream, wrapped in ti leaves, and baked in the oven. This could be preserved for a season. Also paipaieʻe.",1
18500,pepela,pepela,"1. Same as pelapela, filthy.

2. Redup. of pela, to spell. Eng.",1
18501,pepele,pepele,"Same as pele 3, a tapa.",1
18502,pepelo,pepelo,"Same as pelopelo, to lie. (PNP pepelo.)",1
18503,pepelu,pepelu,Redup. of pelu 1–3; repetitious in speech.,1
18504,Pepeluali,Pepeluali,February. Eng.,1
18505,pepeluʻe,pepeluʻe,Redup. of pēluʻe. Rare.,1
18506,pepena,pepena,"Redup. of pena 1, to paint. Eng.",1
18507,pepeno,pepeno,Redup. of peno.,1
18508,pepenu,pepenu,Same as penupenu.,1
18509,pepe-o-Hina,pepeoHina,"Same as lepe-o-Hina, a seaweed.",1
18510,pepepe,pepepe,"Redup. of pepe 1, 2.",1
18511,pepeu,pepeu,"Redup. of peu 1, 2.",1
18512,pepeua,pepeua,"Hard, thick, disobedient. (And.)",1
18513,pepeue,pepeue,Redup. of peue.,1
18514,peu,peu,"1. To thrust up, push up, uproot, prod, bunt, root, nudge upward, elbow upward, pout, jostle with the feet as to attract attention; to rise up, as grass that has been trod upon; to thrust, as a male in coition.

2. A vulgar gesture, in which the fist is doubled and jerked upward; to make the gesture.

3. Cartilage of a pig's nose.

4. Point at canoe bow.",1
18515,peʻu,peʻu,Same as pelu. Molokaʻi.,1
18516,pēʻū,pēʻū,Cooked taro leaves. (PH 74.) Commonly called lūʻau.,1
18517,peua,peua,"Pas/imp. of peu 1, 2.",1
18518,peue,peue,"Dull, blunt. Fig., stupid, dull.",1
18519,peupeu,peupeu,"1. Same as pepeu.

2. Same as peue.",1
18520,pewa,pewa,"1. Tail of fish, shrimp, lobster. Cf. hiʻu.

2. Rectangular patch or wedge used for mending bowls, perhaps so called because of a resemblance to a fishtail.

3. Rare. var. of pawa 1, usually following huli.

4. Clump or group, as of trees near a forest.",1
18521,pewapewa,pewapewa,"1. Pectoral fins of a fish; to move or vibrate these fins.

2. Redup. of pewa 4.",1
18522,pī,pī,"1. Stingy, miserly, niggardly; stinginess (sometimes preceded by ke).

2. Sputtering, smoldering, as green wood that burns poorly; to snort, as a horse; to sniffle or have difficulty breathing due to a congestion in the nose, as caused by a cold; to break wind with a slight sputtering sound. See maka pī.

3. To sprinkle, as water with the fingers.

4. Peas, lentils (2 Sam. 17.28); a kind of bean; hyacinth bean (Dolichos lablab) or Lima bean. Eng. Called pāpapa in some localities.

5. The letter “p.” Eng.",1
